10314,POSITIVE,POSITIVE,POSITIVE,POSITIVE
10315,POSITIVE,POSITIVE,-,POSITIVE
10316,POSITIVE,-,-,-
10317,NEGATIVE,-,NEGATIVE,POSITIVE
10318,POSITIVE,-,-,POSITIVE
10319,POSITIVE,POSITIVE,POSITIVE,POSITIVE
10320,NEGATIVE,-,NEGATIVE,-
10321,POSITIVE,-,-,-
10322,POSITIVE,-,-,-
10323,POSITIVE,-,-,-
10324,NEGATIVE,-,NEGATIVE,-
10325,POSITIVE,-,POSITIVE,-
10326,POSITIVE,-,-,NEGATIVE
10327,POSITIVE,-,-,-
10328,POSITIVE,NEGATIVE,POSITIVE,-
10329,POSITIVE,-,-,-
10330,POSITIVE,-,-,-
10331,POSITIVE,-,-,POSITIVE
10332,POSITIVE,-,-,-
10333,POSITIVE,POSITIVE,-,POSITIVE
10334,POSITIVE,-,-,-
10335,NEGATIVE,-,-,-
10336,POSITIVE,-,-,-
10337,POSITIVE,POSITIVE,-,-
10338,POSITIVE,-,POSITIVE,-
10339,POSITIVE,POSITIVE,POSITIVE,POSITIVE
10340,POSITIVE,POSITIVE,-,POSITIVE
10341,NEGATIVE,-,NEGATIVE,-
10342,POSITIVE,-,-,POSITIVE
10343,POSITIVE,-,POSITIVE,-
10344,NEGATIVE,-,NEGATIVE,-
10345,NEGATIVE,-,-,-
10346,POSITIVE,POSITIVE,NEGATIVE,-
10347,POSITIVE,-,NEGATIVE,POSITIVE
10348,POSITIVE,POSITIVE,POSITIVE,-
10349,POSITIVE,POSITIVE,-,-
10350,POSITIVE,POSITIVE,POSITIVE,-
10351,POSITIVE,POSITIVE,POSITIVE,POSITIVE
10352,POSITIVE,POSITIVE,POSITIVE,POSITIVE
10353,POSITIVE,POSITIVE,-,-
10354,NEGATIVE,-,POSITIVE,-
10355,NEGATIVE,-,-,-
10356,POSITIVE,-,-,POSITIVE
10357,POSITIVE,POSITIVE,POSITIVE,POSITIVE
10358,POSITIVE,-,-,POSITIVE
10359,POSITIVE,POSITIVE,POSITIVE,-
10360,NEGATIVE,POSITIVE,-,POSITIVE
10361,NEGATIVE,-,NEGATIVE,NEGATIVE
10362,POSITIVE,-,POSITIVE,-
10363,NEGATIVE,POSITIVE,POSITIVE,POSITIVE
10364,POSITIVE,-,NEGATIVE,-
10365,NEGATIVE,-,NEGATIVE,-
10366,POSITIVE,-,POSITIVE,-
10367,POSITIVE,POSITIVE,-,POSITIVE
10368,POSITIVE,-,-,-
10369,POSITIVE,POSITIVE,POSITIVE,-
10370,POSITIVE,POSITIVE,POSITIVE,POSITIVE
10371,POSITIVE,-,-,-
10372,NEGATIVE,-,NEGATIVE,NEGATIVE
10373,POSITIVE,-,-,POSITIVE
10374,POSITIVE,-,-,-
10375,POSITIVE,POSITIVE,-,POSITIVE
10376,POSITIVE,-,-,-
10377,POSITIVE,-,POSITIVE,-
10378,POSITIVE,POSITIVE,-,-
10379,POSITIVE,NEGATIVE,POSITIVE,-
10380,NEGATIVE,-,NEGATIVE,-
10381,POSITIVE,-,-,-
10382,POSITIVE,POSITIVE,-,POSITIVE
10383,POSITIVE,-,-,-
10384,POSITIVE,-,-,-
10385,NEGATIVE,-,POSITIVE,-
10386,POSITIVE,POSITIVE,POSITIVE,POSITIVE
10387,POSITIVE,-,-,-
10388,POSITIVE,POSITIVE,-,-
10389,POSITIVE,-,-,-
10390,POSITIVE,-,NEGATIVE,POSITIVE
10391,NEGATIVE,-,-,-
10392,POSITIVE,POSITIVE,-,-
10393,POSITIVE,-,-,-
10394,POSITIVE,-,-,-
10395,POSITIVE,POSITIVE,-,POSITIVE
10396,POSITIVE,-,-,POSITIVE
10397,POSITIVE,POSITIVE,-,POSITIVE
10398,POSITIVE,-,NEGATIVE,POSITIVE
10399,POSITIVE,-,-,-
10400,POSITIVE,-,-,-
10401,POSITIVE,POSITIVE,POSITIVE,-
10402,POSITIVE,-,-,-
10403,POSITIVE,POSITIVE,POSITIVE,POSITIVE
10404,POSITIVE,POSITIVE,NEGATIVE,NEGATIVE
10405,POSITIVE,POSITIVE,-,NEGATIVE
10406,NEGATIVE,POSITIVE,-,POSITIVE
10407,POSITIVE,-,-,NEGATIVE
10408,POSITIVE,-,-,-
10409,POSITIVE,-,-,-
10410,NEGATIVE,-,-,NEGATIVE
10411,POSITIVE,-,NEGATIVE,-
10412,POSITIVE,-,-,-
10413,POSITIVE,-,-,-
10414,POSITIVE,POSITIVE,POSITIVE,NEGATIVE
10415,POSITIVE,-,POSITIVE,POSITIVE
10416,POSITIVE,-,NEGATIVE,-
10417,POSITIVE,-,-,-
10418,NEGATIVE,-,-,-
10419,POSITIVE,-,POSITIVE,-
10420,POSITIVE,-,-,POSITIVE
10421,POSITIVE,-,-,POSITIVE
10422,POSITIVE,-,POSITIVE,POSITIVE
10423,POSITIVE,POSITIVE,-,POSITIVE
10424,POSITIVE,POSITIVE,POSITIVE,-
10425,POSITIVE,-,-,POSITIVE
10426,POSITIVE,-,-,-
10427,NEGATIVE,POSITIVE,NEGATIVE,NEGATIVE
10428,POSITIVE,-,POSITIVE,POSITIVE
10429,POSITIVE,-,-,-
10430,POSITIVE,POSITIVE,-,-
10431,POSITIVE,POSITIVE,POSITIVE,-
10432,POSITIVE,-,POSITIVE,-
10433,POSITIVE,POSITIVE,NEGATIVE,POSITIVE
10434,POSITIVE,POSITIVE,-,-
10435,POSITIVE,-,POSITIVE,-
10436,POSITIVE,-,-,POSITIVE
10437,POSITIVE,-,-,-
10438,POSITIVE,-,-,POSITIVE
10439,POSITIVE,POSITIVE,-,-
10440,POSITIVE,-,-,-
10441,POSITIVE,-,-,-
10442,POSITIVE,-,-,POSITIVE
10443,POSITIVE,-,-,-
10444,POSITIVE,-,-,-
10445,POSITIVE,-,-,POSITIVE
10446,POSITIVE,-,-,-
10447,POSITIVE,-,-,-
10448,POSITIVE,-,-,POSITIVE
10449,POSITIVE,-,-,POSITIVE
10450,POSITIVE,-,-,POSITIVE
10451,POSITIVE,-,-,-
10452,POSITIVE,POSITIVE,POSITIVE,-
10453,POSITIVE,-,-,POSITIVE
10454,POSITIVE,-,-,POSITIVE
10455,NEGATIVE,-,POSITIVE,-
10456,NEGATIVE,-,POSITIVE,-
10457,POSITIVE,-,-,POSITIVE
10458,NEGATIVE,-,-,-
10459,POSITIVE,POSITIVE,-,-
10460,POSITIVE,POSITIVE,-,-
10461,NEGATIVE,-,-,-
10462,POSITIVE,POSITIVE,-,NEGATIVE
10463,POSITIVE,-,-,POSITIVE
10464,POSITIVE,POSITIVE,POSITIVE,-
10465,POSITIVE,-,-,-
10466,POSITIVE,POSITIVE,-,POSITIVE
10467,POSITIVE,POSITIVE,POSITIVE,-
10468,POSITIVE,-,POSITIVE,-
10469,POSITIVE,-,-,-
10470,POSITIVE,-,-,-
10471,POSITIVE,-,-,-
10472,POSITIVE,-,-,-
10473,POSITIVE,-,-,POSITIVE
10474,POSITIVE,-,-,-
10475,POSITIVE,-,-,-
10476,POSITIVE,POSITIVE,-,POSITIVE
10477,NEGATIVE,-,-,-
10478,POSITIVE,POSITIVE,POSITIVE,-
10479,NEGATIVE,POSITIVE,-,POSITIVE
10480,POSITIVE,POSITIVE,-,POSITIVE
10481,POSITIVE,POSITIVE,POSITIVE,-
10482,POSITIVE,-,-,POSITIVE
10483,POSITIVE,-,POSITIVE,-
10484,POSITIVE,-,-,POSITIVE
10485,POSITIVE,-,NEGATIVE,-
10486,POSITIVE,POSITIVE,-,POSITIVE
10487,POSITIVE,-,-,-
10488,POSITIVE,POSITIVE,POSITIVE,-
10489,POSITIVE,POSITIVE,NEGATIVE,POSITIVE
10490,POSITIVE,POSITIVE,POSITIVE,-
10491,POSITIVE,POSITIVE,-,POSITIVE
10492,POSITIVE,-,-,-
10493,POSITIVE,POSITIVE,-,POSITIVE
10494,POSITIVE,POSITIVE,-,NEGATIVE
10495,NEGATIVE,POSITIVE,-,NEGATIVE
10496,NEGATIVE,NEGATIVE,-,NEGATIVE
10497,NEGATIVE,-,-,-
10498,POSITIVE,-,-,-
10499,NEGATIVE,POSITIVE,NEGATIVE,NEGATIVE
10500,POSITIVE,POSITIVE,POSITIVE,-
10501,POSITIVE,-,POSITIVE,-
10502,POSITIVE,POSITIVE,POSITIVE,-
10503,POSITIVE,-,POSITIVE,-
10504,POSITIVE,-,-,-
10505,NEGATIVE,NEGATIVE,-,NEGATIVE
10506,NEGATIVE,NEGATIVE,NEGATIVE,POSITIVE
10507,POSITIVE,POSITIVE,POSITIVE,-
10508,POSITIVE,POSITIVE,POSITIVE,POSITIVE
10509,POSITIVE,-,POSITIVE,-
10510,POSITIVE,-,-,POSITIVE
10511,POSITIVE,POSITIVE,-,POSITIVE
10512,POSITIVE,POSITIVE,-,-
10513,POSITIVE,NEGATIVE,-,POSITIVE
10514,POSITIVE,-,POSITIVE,NEGATIVE
10515,NEGATIVE,-,-,POSITIVE
10516,POSITIVE,-,POSITIVE,-
10517,NEGATIVE,-,-,POSITIVE
10518,POSITIVE,-,-,-
10519,-,POSITIVE,-,-
10520,NEGATIVE,-,-,-
10521,POSITIVE,POSITIVE,-,-
10522,POSITIVE,POSITIVE,-,NEGATIVE
10523,POSITIVE,-,POSITIVE,-
10524,POSITIVE,-,-,POSITIVE
10525,NEGATIVE,-,-,NEGATIVE
10526,NEGATIVE,-,POSITIVE,-
10527,POSITIVE,POSITIVE,-,POSITIVE
10528,NEGATIVE,POSITIVE,POSITIVE,-
10529,POSITIVE,-,-,-
10530,NEGATIVE,-,-,NEGATIVE
10531,NEGATIVE,-,-,-
10532,POSITIVE,-,-,-
10533,POSITIVE,NEGATIVE,-,-
10534,NEGATIVE,-,NEGATIVE,-
10535,NEGATIVE,-,-,-
10536,POSITIVE,-,POSITIVE,POSITIVE
10537,POSITIVE,POSITIVE,POSITIVE,-
10538,POSITIVE,POSITIVE,POSITIVE,POSITIVE
10539,POSITIVE,-,POSITIVE,-
10540,POSITIVE,-,-,-
10541,NEGATIVE,POSITIVE,-,NEGATIVE
10542,NEGATIVE,-,NEGATIVE,-
10543,POSITIVE,-,-,-
10544,NEGATIVE,POSITIVE,POSITIVE,NEGATIVE
10545,POSITIVE,-,-,-
10546,NEGATIVE,POSITIVE,POSITIVE,-
10547,POSITIVE,-,-,POSITIVE
10548,POSITIVE,-,-,-
10549,NEGATIVE,-,NEGATIVE,-
10550,POSITIVE,-,-,-
10551,POSITIVE,-,POSITIVE,POSITIVE
10552,POSITIVE,POSITIVE,POSITIVE,-
10553,NEGATIVE,-,-,NEGATIVE
10554,POSITIVE,-,NEGATIVE,NEGATIVE
10555,POSITIVE,-,POSITIVE,-
10556,POSITIVE,POSITIVE,-,NEGATIVE
10557,POSITIVE,-,NEGATIVE,POSITIVE
10558,NEGATIVE,-,-,NEGATIVE
10559,NEGATIVE,-,POSITIVE,-
10560,POSITIVE,-,-,POSITIVE
10561,POSITIVE,-,POSITIVE,-
10562,POSITIVE,POSITIVE,-,POSITIVE
10563,POSITIVE,-,-,-
10564,POSITIVE,POSITIVE,POSITIVE,POSITIVE
10565,POSITIVE,POSITIVE,POSITIVE,-
10566,POSITIVE,-,-,-
10567,POSITIVE,-,-,POSITIVE
10568,POSITIVE,-,POSITIVE,-
10569,POSITIVE,POSITIVE,POSITIVE,POSITIVE
10570,POSITIVE,POSITIVE,-,-
10571,NEGATIVE,-,NEGATIVE,-
10572,-,POSITIVE,POSITIVE,-
10573,NEGATIVE,-,-,-
10574,POSITIVE,-,NEGATIVE,POSITIVE
10575,POSITIVE,-,-,POSITIVE
10576,POSITIVE,-,POSITIVE,-
10577,POSITIVE,-,-,POSITIVE
10578,NEGATIVE,-,NEGATIVE,-
10579,POSITIVE,-,-,-
10580,POSITIVE,-,-,-
10581,POSITIVE,NEGATIVE,NEGATIVE,POSITIVE
10582,NEGATIVE,POSITIVE,POSITIVE,-
10583,POSITIVE,-,NEGATIVE,-
10584,POSITIVE,-,-,-
10585,POSITIVE,-,POSITIVE,POSITIVE
10586,POSITIVE,-,POSITIVE,-
10587,POSITIVE,-,-,-
10588,POSITIVE,POSITIVE,POSITIVE,POSITIVE
10589,NEGATIVE,-,-,NEGATIVE
10590,POSITIVE,POSITIVE,POSITIVE,-
10591,NEGATIVE,-,-,-
10592,NEGATIVE,-,-,-
10593,POSITIVE,POSITIVE,-,-
10594,POSITIVE,-,-,-
10595,POSITIVE,POSITIVE,-,-
10596,POSITIVE,-,POSITIVE,NEGATIVE
10597,POSITIVE,POSITIVE,-,POSITIVE
10598,POSITIVE,-,POSITIVE,POSITIVE
10599,NEGATIVE,-,-,-
10600,NEGATIVE,POSITIVE,POSITIVE,-
10601,POSITIVE,-,-,POSITIVE
10602,POSITIVE,-,-,POSITIVE
10603,POSITIVE,-,-,-
10604,POSITIVE,-,POSITIVE,-
10605,NEGATIVE,-,POSITIVE,-
10606,POSITIVE,-,-,-
10607,POSITIVE,-,-,-
10608,POSITIVE,-,-,POSITIVE
10609,POSITIVE,-,-,-
10610,POSITIVE,POSITIVE,-,POSITIVE
10611,NEGATIVE,NEGATIVE,-,-
10612,POSITIVE,POSITIVE,-,POSITIVE
10613,POSITIVE,POSITIVE,POSITIVE,POSITIVE
10614,POSITIVE,-,-,-
10615,POSITIVE,POSITIVE,POSITIVE,POSITIVE
10616,POSITIVE,-,-,POSITIVE
10617,NEGATIVE,-,-,-
10618,NEGATIVE,-,-,NEGATIVE
10619,POSITIVE,-,-,POSITIVE
10620,POSITIVE,-,-,-
10621,POSITIVE,-,POSITIVE,-
10622,POSITIVE,-,-,-
10623,POSITIVE,-,-,-
10624,POSITIVE,-,POSITIVE,POSITIVE
10625,NEGATIVE,-,-,-
10626,POSITIVE,-,-,-
10627,POSITIVE,-,-,-
10628,POSITIVE,POSITIVE,POSITIVE,POSITIVE
10629,POSITIVE,-,POSITIVE,POSITIVE
10630,POSITIVE,-,-,-
10631,POSITIVE,POSITIVE,-,NEGATIVE
10632,NEGATIVE,POSITIVE,POSITIVE,-
10633,POSITIVE,POSITIVE,POSITIVE,-
10634,POSITIVE,-,-,-
10635,NEGATIVE,-,-,-
10636,POSITIVE,POSITIVE,-,POSITIVE
10637,POSITIVE,-,-,-
10638,POSITIVE,-,-,POSITIVE
10639,NEGATIVE,POSITIVE,NEGATIVE,-
10640,POSITIVE,POSITIVE,-,-
10641,POSITIVE,-,-,-
10642,POSITIVE,-,-,-
10643,POSITIVE,-,-,-
10644,POSITIVE,POSITIVE,POSITIVE,POSITIVE
10645,POSITIVE,-,-,-
10646,POSITIVE,POSITIVE,-,POSITIVE
10647,POSITIVE,-,-,-
10648,POSITIVE,-,-,POSITIVE
10649,POSITIVE,-,-,POSITIVE
10650,NEGATIVE,-,-,-
10651,POSITIVE,-,-,-
10652,POSITIVE,-,-,-
10653,POSITIVE,POSITIVE,-,-
10654,NEGATIVE,NEGATIVE,-,-
10655,NEGATIVE,POSITIVE,POSITIVE,NEGATIVE
10656,NEGATIVE,POSITIVE,NEGATIVE,-
10657,POSITIVE,-,-,NEGATIVE
10658,NEGATIVE,POSITIVE,POSITIVE,-
10659,POSITIVE,-,NEGATIVE,POSITIVE
10660,POSITIVE,-,-,NEGATIVE
10661,POSITIVE,POSITIVE,-,-
10662,POSITIVE,-,-,-
10663,POSITIVE,POSITIVE,-,POSITIVE
10664,NEGATIVE,-,NEGATIVE,-
10665,NEGATIVE,-,NEGATIVE,-
10666,POSITIVE,-,NEGATIVE,POSITIVE
10667,POSITIVE,POSITIVE,-,NEGATIVE
10668,POSITIVE,-,-,-
10669,POSITIVE,-,-,-
10670,POSITIVE,-,-,-
10671,NEGATIVE,-,NEGATIVE,-
10672,NEGATIVE,-,-,-
10673,NEGATIVE,-,-,POSITIVE
10674,POSITIVE,-,-,POSITIVE
10675,POSITIVE,POSITIVE,-,-
10676,POSITIVE,-,-,POSITIVE
10677,POSITIVE,-,-,-
10678,POSITIVE,-,-,POSITIVE
10679,POSITIVE,POSITIVE,-,-
10680,POSITIVE,-,POSITIVE,POSITIVE
10681,POSITIVE,-,POSITIVE,-
10682,NEGATIVE,-,-,-
10683,POSITIVE,POSITIVE,POSITIVE,POSITIVE
10684,NEGATIVE,-,NEGATIVE,-
10685,POSITIVE,POSITIVE,POSITIVE,POSITIVE
10686,POSITIVE,POSITIVE,-,POSITIVE
10687,POSITIVE,-,POSITIVE,NEGATIVE
10688,POSITIVE,POSITIVE,-,NEGATIVE
10689,POSITIVE,-,-,NEGATIVE
10690,NEGATIVE,-,POSITIVE,-
10691,NEGATIVE,-,-,POSITIVE
10692,POSITIVE,POSITIVE,POSITIVE,POSITIVE
10693,POSITIVE,POSITIVE,NEGATIVE,POSITIVE
10694,POSITIVE,POSITIVE,POSITIVE,-
10695,POSITIVE,NEGATIVE,-,-
10696,POSITIVE,-,-,-
10697,POSITIVE,POSITIVE,POSITIVE,-
10698,POSITIVE,-,-,-
10699,NEGATIVE,-,-,-
10700,POSITIVE,NEGATIVE,-,POSITIVE
10701,POSITIVE,-,-,-
10702,POSITIVE,-,-,-
10703,POSITIVE,-,-,-
10704,POSITIVE,POSITIVE,POSITIVE,POSITIVE
10705,POSITIVE,-,-,-
10706,POSITIVE,POSITIVE,POSITIVE,-
10707,NEGATIVE,NEGATIVE,NEGATIVE,NEGATIVE
10708,POSITIVE,POSITIVE,-,-
10709,POSITIVE,POSITIVE,-,NEGATIVE
10710,NEGATIVE,POSITIVE,NEGATIVE,-
10711,POSITIVE,POSITIVE,-,-
10712,POSITIVE,-,POSITIVE,POSITIVE
10713,POSITIVE,-,POSITIVE,POSITIVE
10714,POSITIVE,-,-,-
10715,POSITIVE,-,POSITIVE,-
10716,POSITIVE,-,-,-
10717,POSITIVE,-,-,-
10718,POSITIVE,POSITIVE,-,POSITIVE
10719,POSITIVE,-,POSITIVE,-
10720,POSITIVE,-,-,-
10721,POSITIVE,-,-,POSITIVE
10722,POSITIVE,-,POSITIVE,-
10723,NEGATIVE,-,-,-
10724,POSITIVE,-,-,-
10725,POSITIVE,-,-,-
10726,POSITIVE,POSITIVE,NEGATIVE,-
10727,NEGATIVE,-,NEGATIVE,POSITIVE
10728,POSITIVE,-,-,-
10729,NEGATIVE,-,POSITIVE,-
10730,POSITIVE,POSITIVE,-,-
10731,POSITIVE,NEGATIVE,-,POSITIVE
10732,POSITIVE,POSITIVE,POSITIVE,POSITIVE
10733,POSITIVE,NEGATIVE,-,POSITIVE
10734,POSITIVE,-,NEGATIVE,POSITIVE
10735,NEGATIVE,-,-,-
10736,POSITIVE,-,-,-
10737,POSITIVE,-,POSITIVE,POSITIVE
10738,POSITIVE,-,-,-
10739,POSITIVE,-,-,-
10740,POSITIVE,-,NEGATIVE,-
10741,POSITIVE,POSITIVE,-,POSITIVE
10742,POSITIVE,-,POSITIVE,-
10743,POSITIVE,POSITIVE,-,POSITIVE
10744,POSITIVE,-,POSITIVE,NEGATIVE
10745,NEGATIVE,POSITIVE,-,-
10746,POSITIVE,-,NEGATIVE,-
10747,POSITIVE,-,-,NEGATIVE
10748,POSITIVE,-,POSITIVE,-
10749,POSITIVE,-,NEGATIVE,POSITIVE
10750,POSITIVE,-,-,-
10751,POSITIVE,-,-,-
10752,POSITIVE,NEGATIVE,POSITIVE,-
10753,POSITIVE,-,-,POSITIVE
10754,POSITIVE,-,POSITIVE,-
10755,POSITIVE,-,-,POSITIVE
10756,POSITIVE,POSITIVE,-,-
10757,POSITIVE,POSITIVE,POSITIVE,POSITIVE
10758,POSITIVE,POSITIVE,-,-
10759,POSITIVE,-,POSITIVE,-
10760,NEGATIVE,-,-,POSITIVE
10761,POSITIVE,-,NEGATIVE,POSITIVE
10762,POSITIVE,-,-,-
10763,POSITIVE,POSITIVE,-,-
10764,NEGATIVE,-,-,-
10765,POSITIVE,-,POSITIVE,-
10766,POSITIVE,-,-,-
10767,POSITIVE,-,-,-
10768,NEGATIVE,-,-,-
10769,POSITIVE,-,-,-
10770,POSITIVE,POSITIVE,POSITIVE,-
10771,NEGATIVE,-,-,-
10772,POSITIVE,-,-,-
10773,NEGATIVE,POSITIVE,NEGATIVE,POSITIVE
10774,POSITIVE,-,-,-
10775,POSITIVE,-,-,POSITIVE
10776,-,POSITIVE,-,POSITIVE
10777,POSITIVE,POSITIVE,NEGATIVE,POSITIVE
10778,POSITIVE,-,-,-
10779,POSITIVE,-,POSITIVE,NEGATIVE
10780,NEGATIVE,-,-,POSITIVE
10781,POSITIVE,-,-,-
10782,POSITIVE,-,POSITIVE,-
10783,NEGATIVE,-,NEGATIVE,-
10784,POSITIVE,-,-,POSITIVE
10785,POSITIVE,-,POSITIVE,POSITIVE
10786,POSITIVE,-,-,-
10787,POSITIVE,-,-,-
10788,POSITIVE,-,-,-
10789,POSITIVE,POSITIVE,-,NEGATIVE
10790,NEGATIVE,POSITIVE,-,NEGATIVE
10791,NEGATIVE,-,NEGATIVE,POSITIVE
10792,POSITIVE,-,POSITIVE,NEGATIVE
10793,POSITIVE,POSITIVE,-,-
10794,POSITIVE,-,-,POSITIVE
10795,POSITIVE,POSITIVE,POSITIVE,-
10796,NEGATIVE,-,-,-
10797,POSITIVE,-,NEGATIVE,POSITIVE
10798,POSITIVE,-,POSITIVE,POSITIVE
10799,POSITIVE,POSITIVE,POSITIVE,-
10800,POSITIVE,-,-,POSITIVE
10801,NEGATIVE,-,-,-
10802,POSITIVE,-,-,-
10803,POSITIVE,POSITIVE,-,-
10804,POSITIVE,-,-,-
10805,POSITIVE,POSITIVE,POSITIVE,POSITIVE
10806,POSITIVE,-,-,POSITIVE
10807,POSITIVE,-,POSITIVE,POSITIVE
10808,POSITIVE,-,POSITIVE,-
10809,POSITIVE,-,POSITIVE,-
10810,NEGATIVE,-,-,-
10811,POSITIVE,-,-,POSITIVE
10812,POSITIVE,-,-,POSITIVE
10813,POSITIVE,-,-,POSITIVE
10814,POSITIVE,-,POSITIVE,-
10815,POSITIVE,-,-,-
10816,POSITIVE,-,-,-
10817,POSITIVE,-,-,-
10818,POSITIVE,-,-,-
10819,POSITIVE,POSITIVE,-,-
10820,POSITIVE,POSITIVE,POSITIVE,NEGATIVE
10821,POSITIVE,-,POSITIVE,-
10822,POSITIVE,-,-,-
10823,POSITIVE,POSITIVE,-,POSITIVE
10824,POSITIVE,-,POSITIVE,NEGATIVE
10825,POSITIVE,-,-,-
10826,POSITIVE,-,-,NEGATIVE
10827,POSITIVE,POSITIVE,-,-
10828,NEGATIVE,-,-,-
10829,POSITIVE,POSITIVE,-,-
10830,POSITIVE,-,POSITIVE,-
10831,POSITIVE,-,POSITIVE,POSITIVE
10832,NEGATIVE,-,-,-
10833,NEGATIVE,-,-,-
10834,POSITIVE,POSITIVE,NEGATIVE,-
10835,NEGATIVE,POSITIVE,-,-
10836,POSITIVE,-,-,-
10837,POSITIVE,-,POSITIVE,-
10838,POSITIVE,-,-,-
10839,NEGATIVE,-,NEGATIVE,-
10840,NEGATIVE,-,NEGATIVE,-
10841,POSITIVE,-,NEGATIVE,-
10842,POSITIVE,POSITIVE,-,-
10843,POSITIVE,POSITIVE,POSITIVE,POSITIVE
10844,POSITIVE,POSITIVE,-,-
10845,POSITIVE,NEGATIVE,NEGATIVE,-
10846,NEGATIVE,-,-,-
10847,POSITIVE,-,-,-
10848,POSITIVE,-,POSITIVE,-
10849,POSITIVE,-,POSITIVE,-
10850,POSITIVE,POSITIVE,POSITIVE,POSITIVE
10851,POSITIVE,-,-,NEGATIVE
10852,POSITIVE,POSITIVE,-,-
10853,POSITIVE,POSITIVE,-,-
10854,POSITIVE,-,-,-
10855,NEGATIVE,-,NEGATIVE,-
10856,POSITIVE,POSITIVE,-,-
10857,POSITIVE,-,POSITIVE,-
10858,POSITIVE,-,-,POSITIVE
10859,POSITIVE,POSITIVE,POSITIVE,POSITIVE
10860,POSITIVE,-,POSITIVE,-
10861,NEGATIVE,-,-,POSITIVE
10862,POSITIVE,-,-,NEGATIVE
10863,NEGATIVE,-,NEGATIVE,-
10864,POSITIVE,-,-,-
10865,POSITIVE,-,-,-
10866,-,POSITIVE,-,-
10867,POSITIVE,POSITIVE,-,-
10868,NEGATIVE,-,-,NEGATIVE
10869,POSITIVE,-,-,POSITIVE
10870,POSITIVE,-,-,POSITIVE
10871,POSITIVE,POSITIVE,-,POSITIVE
10872,POSITIVE,-,-,-
10873,POSITIVE,-,-,-
10874,POSITIVE,-,NEGATIVE,-
10875,POSITIVE,-,-,POSITIVE
10876,NEGATIVE,-,NEGATIVE,-
10877,NEGATIVE,NEGATIVE,-,-
10878,POSITIVE,POSITIVE,POSITIVE,POSITIVE
10879,POSITIVE,-,POSITIVE,-
10880,POSITIVE,POSITIVE,NEGATIVE,POSITIVE
10881,NEGATIVE,POSITIVE,POSITIVE,-
10882,POSITIVE,-,-,-
10883,NEGATIVE,POSITIVE,NEGATIVE,-
10884,NEGATIVE,-,-,-
10885,POSITIVE,-,-,-
10886,POSITIVE,-,-,POSITIVE
10887,POSITIVE,-,-,-
10888,POSITIVE,-,POSITIVE,-
10889,POSITIVE,POSITIVE,POSITIVE,-
10890,POSITIVE,POSITIVE,-,NEGATIVE
10891,POSITIVE,POSITIVE,POSITIVE,POSITIVE
10892,NEGATIVE,POSITIVE,-,-
10893,POSITIVE,POSITIVE,POSITIVE,-
10894,POSITIVE,-,-,-
10895,POSITIVE,POSITIVE,POSITIVE,-
10896,POSITIVE,-,POSITIVE,-
10897,POSITIVE,-,-,-
10898,POSITIVE,-,NEGATIVE,-
10899,POSITIVE,-,-,POSITIVE
10900,NEGATIVE,-,-,-
10901,POSITIVE,-,-,NEGATIVE
10902,NEGATIVE,-,POSITIVE,-
10903,POSITIVE,-,-,-
10904,POSITIVE,-,-,-
10905,NEGATIVE,NEGATIVE,POSITIVE,-
10906,POSITIVE,-,-,-
10907,POSITIVE,POSITIVE,POSITIVE,NEGATIVE
10908,POSITIVE,-,POSITIVE,-
10909,POSITIVE,POSITIVE,NEGATIVE,POSITIVE
10910,POSITIVE,POSITIVE,POSITIVE,-
10911,POSITIVE,-,POSITIVE,POSITIVE
10912,POSITIVE,-,-,-
10913,POSITIVE,-,POSITIVE,-
10914,POSITIVE,-,-,-
10915,POSITIVE,-,-,POSITIVE
10916,POSITIVE,-,-,-
10917,POSITIVE,POSITIVE,POSITIVE,POSITIVE
10918,NEGATIVE,-,-,NEGATIVE
10919,NEGATIVE,POSITIVE,-,POSITIVE
10920,NEGATIVE,-,-,-
10921,POSITIVE,-,-,POSITIVE
10922,POSITIVE,-,POSITIVE,-
10923,POSITIVE,POSITIVE,-,POSITIVE
10924,NEGATIVE,NEGATIVE,-,POSITIVE
10925,POSITIVE,-,-,-
10926,POSITIVE,-,-,POSITIVE
10927,NEGATIVE,NEGATIVE,-,POSITIVE
10928,POSITIVE,-,-,-
10929,POSITIVE,-,POSITIVE,-
10930,POSITIVE,-,-,POSITIVE
10931,POSITIVE,POSITIVE,-,NEGATIVE
10932,NEGATIVE,-,-,-
10933,POSITIVE,-,-,-
10934,NEGATIVE,-,POSITIVE,NEGATIVE
10935,POSITIVE,POSITIVE,POSITIVE,POSITIVE
10936,POSITIVE,-,POSITIVE,-
10937,POSITIVE,-,POSITIVE,POSITIVE
10938,POSITIVE,-,-,-
10939,POSITIVE,POSITIVE,POSITIVE,-
10940,NEGATIVE,-,-,-
10941,POSITIVE,-,-,-
10942,NEGATIVE,-,-,NEGATIVE
10943,POSITIVE,POSITIVE,-,-
10944,POSITIVE,NEGATIVE,POSITIVE,-
10945,POSITIVE,POSITIVE,POSITIVE,POSITIVE
10946,POSITIVE,-,POSITIVE,-
10947,POSITIVE,-,-,POSITIVE
10948,POSITIVE,POSITIVE,-,-
10949,POSITIVE,-,-,POSITIVE
10950,POSITIVE,POSITIVE,-,-
